path	type	classification	rationale	linked_observations
v2/gateways/resources/reference/technical/go-livepeer/gpu-support.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/resources/reference/technical/go-livepeer/hardware-requirements.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/resources/reference/technical/go-livepeer/prometheus-metrics.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/resources/reference/technical/orchestrator-offerings.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/resources/reference/technical/technical-architecture.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/configure.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/configure/configuration-reference.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/setup/connect.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/connect/connect-with-offerings.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/connect/discover-offerings.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/connect/lp-marketplace.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/guide.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/gateways/setup/install.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/monitor.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/monitor/monitor-and-optimise.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/monitor/monitoring-setup.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/prepare.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/gateways/setup/prepare/on-chain-setup.mdx	mdx	needs-collab	orphan: not in docs.json	NO_FRONTMATTER,NOT_IN_DOCS_JSON
v2/gateways/setup/publish/connect-with-offerings.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/gateways/setup/requirements/on-chain-setup/bridge-lpt-to-arbitrum.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/setup/requirements/on-chain-setup/on-chain.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/requirements/setup.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/transcoding/transcoding-options.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/gateways/setup/transcoding/transcoding.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/gateways/setup/verify.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/about/benefits.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/about/ecosystem.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/about/evolution.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/about/roadmap.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/about/vision.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/index.mdx	mdx	production-rendered	tab landing page (referenced via group, not file path)	NOT_IN_DOCS_JSON
v2/home/mission-control.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/primer.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/resources/glossary.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/home/solutions/applications.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/solutions/landscape.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/home/solutions/showcase.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/home/solutions/trending.mdx	mdx	production-rendered	in docs.json	-
v2/home/solutions/verticals.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/index.mdx	mdx	needs-collab	orphan index.mdx — check IA hierarchy	NOT_IN_DOCS_JSON
v2/internal/assets/transcripts/a16z/2026-01-22-inferact-building-the-infrastructure-that-runs-modern-ai.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/internal/assets/transcripts/ycomb.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/internal/definitions.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/internal/ecosystem.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/internal/index.mdx	mdx	production-rendered	tab landing page (referenced via group, not file path)	NOT_IN_DOCS_JSON
v2/internal/internal-overview.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/internal/overview/about.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/overview/docs-philosophy.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/overview/governance-pipeline.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/overview/governance.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/overview/personas.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/overview/strategic-alignment.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/references.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/internal/rfp/aims.mdx	mdx	production-rendered	in docs.json	STUB,AUTO_GEN,LAST_VERIFIED
v2/internal/rfp/deliverables.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/rfp/outcomes.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/internal/rfp/problem-statements.mdx	mdx	production-rendered	in docs.json	STUB
v2/internal/rfp/report.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/concepts/architecture.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/concepts/capabilities.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/concepts/composable/orchestratorRole.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/concepts/incentive-model.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/concepts/role.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/concepts/x-deprecated/dep-architecture.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/concepts/x-deprecated/dep-capabilities.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/concepts/x-deprecated/dep-incentive-model.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/concepts/x-deprecated/dep-role.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/concepts/x-deprecated/dep-workloads.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/concepts/x-deprecated/rs-workloads.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/guides/advanced-operations/dep-guide.mdx	mdx	cut-candidate	dep- prefix (deprecated file)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/advanced-operations/gateway-orchestrator-interface.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/advanced-operations/gateway-relationships.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/advanced-operations/pool-operators.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/advanced-operations/scale-operations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/ai-inference-operations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/audio-and-vision-pipelines.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/diffusion-pipeline-setup.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/llm-pipeline-setup.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/model-demand-reference.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/model-hosting.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/realtime-ai-setup.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/video-transcoding-operations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/ai-and-job-workloads/workload-options.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/config-and-optimisation/ai-model-management.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/config-and-optimisation/capacity-planning.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/config-and-optimisation/pricing-strategy.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/config-and-optimisation/reward-call-tuning.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/deployment-details/dual-mode-configuration.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/deployment-details/join-a-pool.mdx	mdx	production-rendered	in docs.json	-
v2/orchestrators/guides/deployment-details/new-join-a-pool.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/deployment-details/orchestrator-transcoder-setup.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/deployment-details/setup-options.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/deployment-details/siphon-setup.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/deployment-details/x-deprecated/benchmarking.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-2-benchmarking.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-2-requirements.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-2-session-limits.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-3-setup-options.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-benchmarking.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-orchestrator-transcoder-setup.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-requirements.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-session-limits.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-setup-navigator.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-setup-options.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep-siphon-setup.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/dep4-setup-options.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/deployment-details/x-deprecated/session-limits.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/monitoring-and-tooling/explorer-operations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/monitoring-and-tooling/metrics-and-alerting.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/monitoring-and-tooling/operator-toolbox.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/monitoring-and-tooling/troubleshooting.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/operator-considerations/business-case.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/operator-considerations/operator-impact.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/operator-considerations/operator-rationale.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/operator-considerations/requirements.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/guides/operator-considerations/x-deprecated/dep-business-case.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/operator-considerations/x-deprecated/dep-operator-rationale.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/operator-considerations/x-deprecated/dep-protocol-influence.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/orchestrators/guides/payments-and-pricing/payment-receipts.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/payments-and-pricing/payments.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/roadmap-and-funding/funding-and-support.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/roadmap-and-funding/orchestrator-profiles.mdx	mdx	needs-collab	orphan: not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/guides/staking-and-rewards/delegate-operations.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/staking-and-rewards/earning-model.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/staking-and-rewards/network-participation.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/staking-and-rewards/reward-mechanics.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/add-ai-to-video-node.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/ai-earning-quickstart.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/byoc-cpu-smoke-test.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/byoc-cpu-tutorial.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/full-ai-pipeline-tutorial.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/gateway-tutorial-composable-pages/stubs/tutorial-byoc-cpu-pipeline.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/gateway-tutorial-composable-pages/stubs/tutorial-go-production.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/gateway-tutorial-composable-pages/stubs/tutorial-offchain-transcoding-test.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/realtime-ai-tutorial.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/guides/tutorials/x-deprecated/imported-tutorial-1-byoc-cpu-pipeline.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/x-deprecated/imported-tutorial-2-offchain-transcoding-test.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/x-deprecated/imported-tutorial-3-go-production.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,NOT_IN_DOCS_JSON
v2/orchestrators/guides/tutorials/zero-to-first-reward.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/index.mdx	mdx	production-rendered	tab landing page (referenced via group, not file path)	NOT_IN_DOCS_JSON
v2/orchestrators/navigator.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/portal.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/quickstart/AI-prompt-start.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/quickstart/dep-x-setup-paths.mdx	mdx	cut-candidate	dep- prefix (deprecated file)	NOT_IN_DOCS_JSON
v2/orchestrators/quickstart/guide.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/quickstart/tutorial.mdx	mdx	needs-collab	orphan: not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/quickstart/video-transcoding.mdx	mdx	production-rendered	in docs.json	-
v2/orchestrators/resources/glossary.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/orchestrators/resources/knowledge-hub/community-guides.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/resources/knowledge-hub/community-pools.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/resources/operator-terms.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/resources/reference/arbitrum-exchanges.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/resources/reference/arbitrum-rpc.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/resources/reference/faq.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/resources/reference/gpu-support.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/resources/reference/technical/cli-flags.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/resources/reference/technical/contract-addresses.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/resources/reference/technical/x-changelog.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	NOT_IN_DOCS_JSON
v2/orchestrators/resources/reference/technical/x-support-status.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/resources/reference/technical/x-troubleshooting.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/resources/x-guides.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/resources/x-help.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	NOT_IN_DOCS_JSON
v2/orchestrators/resources/x-payments.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/setup/configure.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/setup/connect.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/setup/guide.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/orchestrators/setup/install.mdx	mdx	production-rendered	in docs.json	-
v2/orchestrators/setup/monitor.mdx	mdx	production-rendered	in docs.json	-
v2/orchestrators/setup/prepare.mdx	mdx	production-rendered	in docs.json	-
v2/orchestrators/setup/s-guide.mdx	mdx	needs-collab	orphan: not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/setup/verify.mdx	mdx	production-rendered	in docs.json	STUB,LAST_VERIFIED
v2/orchestrators/setup/x-deprecated/dep-activate.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/setup/x-deprecated/dep-config.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/setup/x-deprecated/dep-s-guide.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	NOT_IN_DOCS_JSON
v2/orchestrators/setup/x-deprecated/r-configure.mdx	mdx	cut-candidate	in x-deprecated/ folder; not in docs.json	STUB,LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/orchestrators/setup/x-test.mdx	mdx	cut-candidate	x- prefix (deprecated variant)	LAST_VERIFIED,NOT_IN_DOCS_JSON
v2/resources/changelog/ai-compute/ai-runner.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/ai-compute/comfystream.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/ai-compute/pytrickle.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/apis-sdks/livepeer-ai-go.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/apis-sdks/livepeer-ai-js.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/apis-sdks/livepeer-ai-python.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/apis-sdks/livepeer-js.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/apis-sdks/livepeer-python.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/changelog.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/docs.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/ecosystem/awesome-livepeer.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/ecosystem/website.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/migration-guide.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/protocol/go-livepeer.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/protocol/lips.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/protocol/naap.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/protocol/subgraph.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/tooling/explorer.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/tooling/livepeer-data.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/changelog/tooling/livepeer-python-gateway.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/compendium/media-kit.mdx	mdx	production-rendered	in docs.json	-
v2/resources/concepts/brief-history-of-video.mdx	mdx	production-rendered	in docs.json	-
v2/resources/concepts/livepeer-101.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/ai-automations/ai-features.mdx	mdx	production-rendered	in docs.json	AUTO_GEN,LAST_VERIFIED
v2/resources/documentation-guide/ai-automations/automations-workflows.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/ai-automations/research-and-fact-checking.mdx	mdx	gold-candidate	lastVerified + frontmatter + no stubs	LAST_VERIFIED
v2/resources/documentation-guide/catalog/components-catalog.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/catalog/pages-catalog.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/catalog/scripts-catalog.mdx	mdx	production-rendered	in docs.json	-
v2/resources/documentation-guide/catalog/templates-catalog.mdx	mdx	production-rendered	in docs.json	-
